"","id","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj"
"556","BSU05460_ydfL",98.1282669413262,105.65774071546,90.5987931671926,0.857474261267601,-0.221834728207039,0.522093787880972,1
"557","BSU05470_ydfM",79.9583292914223,60.2653987904097,99.651259792435,1.65354020370795,0.725558123233875,0.0818413053968309,0.935747432643697
"558","BSU05480_ydfN",44.2005471807885,42.2285639083185,46.1725304532585,1.09339570612684,0.128815615055043,0.868992928112322,1
"559","BSU05490_ydfO",80.7106187805477,85.24807232082,76.1731652402754,0.893547069939689,-0.1623843658669,0.709156903675437,1
"560","BSU05500_ydfP",358.414713357314,273.20847440933,443.620952305299,1.62374521238551,0.699325271891562,0.0100469883768181,0.399845937065618
"561","BSU05510_ydfQ",4.75859607989218,4.63648349061656,4.8807086691678,1.052674657215,0.0740596215986241,1,1
"562","BSU05520_ydzH",2596.83329946143,2793.07250096298,2400.59409795988,0.859481483968718,-0.218461535200604,0.556978878667961,1
"563","BSU05529_ydzR",8207.89089183497,8534.27940609354,7881.50237757641,0.92351117212649,-0.114798680648799,0.69527462568925,1
"564","BSU05530_ydfR",564.70906740204,588.854993208334,540.563141595746,0.917990248584845,-0.123449266295126,0.755893037458334,1
"565","BSU05540_ydfS",95.9957706115643,116.012384212289,75.9791570108393,0.654922812997328,-0.610603209409514,0.0843053650862907,0.935747432643697
"566","BSU05550_cotP",997.386079257034,953.639095971947,1041.13306254212,1.09174746184352,0.126639177062727,0.513396638328266,1
"567","BSU05560_ydgA",813.161917276184,730.850475936573,895.473358615795,1.2252483758299,0.293074234334936,0.189369350695266,1
"568","BSU05570_ydgB",1648.16950849099,1455.63746808828,1840.7015488937,1.26453295497479,0.338604635545383,0.11326568156803,0.975126365583397
"569","BSU05580_ydgC",44.4988090771282,38.89212400226,50.1054941519964,1.28831981891976,0.365490779706036,0.434063351479995,1
"570","BSU05590_ydgD",31.1029092450864,33.1828505836528,29.0229679065201,0.874637573205298,-0.1932427689784,0.783033543035426,1
"571","BSU05600_ydgE",39.4202700088368,37.4740102956155,41.3665297220582,1.10387250779237,0.142573557082603,0.617985581161311,1
"572","BSU05610_vmlR",359.631437381597,300.754416516827,418.508458246366,1.39152888623649,0.476670857356252,0.0954918248749471,0.959278417292615
"573","BSU05620_ydgF",50.6443677730255,42.6830712214532,58.6056643245978,1.37304234787917,0.457376122304458,0.357923083550711,1
"574","BSU05630_dinB",197.714774827921,192.850798998511,202.578750657332,1.05044289009607,0.0709977284889502,0.966278847658083,1
